Date,market-cap
9/16/2012,116929680
9/17/2012,116929680
9/18/2012,119517519
9/19/2012,119517519
9/20/2012,119517519
9/21/2012,126506316
9/22/2012,126506316
9/23/2012,126506316
9/24/2012,123011216
9/25/2012,123011216
9/26/2012,123011216
9/27/2012,123707584
9/28/2012,123707584
9/29/2012,123707584
9/30/2012,123707584
10/1/2012,125636160
10/2/2012,125636160
10/3/2012,125636160
10/4/2012,130688810
10/5/2012,130688810
10/6/2012,130688810
10/7/2012,130688810
10/8/2012,127271231
10/9/2012,127271231
10/10/2012,127271231
10/11/2012,123316992
10/12/2012,123316992
10/13/2012,123316992
10/14/2012,123316992
10/15/2012,122083451.5
10/16/2012,122083451.5
10/17/2012,122083451.5
10/18/2012,122075002
10/19/2012,122075002
10/20/2012,122075002
10/21/2012,120936128
10/22/2012,120936128
10/23/2012,120936128
10/24/2012,122451862
10/25/2012,122451862
10/26/2012,122451862
10/27/2012,113314560
10/28/2012,113314560
10/29/2012,113314560
10/30/2012,112453305
10/31/2012,112453305
11/1/2012,112453305
11/2/2012,112453305
11/3/2012,114067310
11/4/2012,114067310
11/5/2012,114067310
11/6/2012,112693465
11/7/2012,112693465
11/8/2012,112693465
11/9/2012,114409728
11/10/2012,114409728
11/11/2012,114409728
11/12/2012,114409728
11/13/2012,116027816.5
11/14/2012,116027816.5
11/15/2012,116027816.5
11/16/2012,117444540
11/17/2012,117444540
11/18/2012,117444540
11/19/2012,117444540
11/20/2012,123245026.5
11/21/2012,123245026.5
11/22/2012,123245026.5
11/23/2012,128873976
11/24/2012,128873976
11/25/2012,128873976
11/26/2012,132210175.5
11/27/2012,132210175.5
11/28/2012,132210175.5
11/29/2012,130778846.3
11/30/2012,130778846.3
12/1/2012,130778846.3
12/2/2012,130778846.3
12/3/2012,133351756
12/4/2012,133351756
12/5/2012,133351756
12/6/2012,142665578.8
12/7/2012,142665578.8
12/8/2012,142665578.8
12/9/2012,142665578.8
12/10/2012,142615332.8
12/11/2012,142615332.8
12/12/2012,142615332.8
12/13/2012,145628985
12/14/2012,145628985
12/15/2012,145628985
12/16/2012,145628985
12/17/2012,143990046
12/18/2012,143990046
12/19/2012,143990046
12/20/2012,143990046
12/21/2012,144886062.5
12/22/2012,144886062.5
12/23/2012,144886062.5
12/24/2012,142400866.3
12/25/2012,142400866.3
12/26/2012,142400866.3
12/27/2012,142400866.3
12/28/2012,143196205.3
12/29/2012,143196205.3
12/30/2012,143196205.3
12/31/2012,143990252.3
1/1/2013,143990252.3
1/2/2013,143990252.3
1/3/2013,142554621
1/4/2013,142554621
1/5/2013,142554621
1/6/2013,143985037
1/7/2013,143985037
1/8/2013,143985037
1/9/2013,147334758
1/10/2013,147334758
1/11/2013,147334758
1/12/2013,152500954.5
1/13/2013,152500954.5
1/14/2013,152500954.5
1/15/2013,152500954.5
1/16/2013,155013305
1/17/2013,155013305
1/18/2013,155013305
1/19/2013,170345202.5
1/20/2013,170345202.5
1/21/2013,170345202.5
1/22/2013,170345202.5
1/23/2013,188063924.8
1/24/2013,188063924.8
1/25/2013,188063924.8
1/26/2013,198434083.5
1/27/2013,198434083.5
1/28/2013,198434083.5
1/29/2013,201114449.8
1/30/2013,201114449.8
1/31/2013,201114449.8
2/1/2013,229548705
2/2/2013,229548705
2/3/2013,229548705
2/4/2013,223030856.3
2/5/2013,223030856.3
2/6/2013,223030856.3
2/7/2013,231443194
2/8/2013,231443194
2/9/2013,231443194
2/10/2013,256440587.5
2/11/2013,256440587.5
2/12/2013,256440587.5
2/13/2013,270938435
2/14/2013,270938435
2/15/2013,293330920
2/16/2013,293330920
2/17/2013,293330920
2/18/2013,290514305.3
2/19/2013,290514305.3
2/20/2013,290514305.3
2/21/2013,321945743.3
2/22/2013,321945743.3
2/23/2013,330180620
2/24/2013,330180620
2/25/2013,330180620
2/26/2013,329232000
2/27/2013,329232000
2/28/2013,339009796.3
3/1/2013,339009796.3
3/2/2013,339009796.3
3/3/2013,371701550
3/4/2013,371701550
3/5/2013,371701550
3/6/2013,441623632.5
3/7/2013,441623632.5
3/8/2013,441623632.5
3/9/2013,478508800
3/10/2013,478508800
3/11/2013,478508800
3/12/2013,524731710
3/13/2013,524731710
3/14/2013,524731710
3/15/2013,510673251
3/16/2013,510673251
3/17/2013,515463243.8
3/18/2013,515463243.8
3/19/2013,515463243.8
3/20/2013,650103318
3/21/2013,650103318
3/22/2013,767967731.3
3/23/2013,767967731.3
3/24/2013,700477432.5
3/25/2013,700477432.5
3/26/2013,811724745
3/27/2013,811724745
3/28/2013,811724745
3/29/2013,959494375
3/30/2013,959494375
3/31/2013,959494375
4/1/2013,1023591263
4/2/2013,1023591263
4/3/2013,1289355388
4/4/2013,1289355388
4/5/2013,1289355388
4/6/2013,1563028950
4/7/2013,1563028950
4/8/2013,1563028950
4/9/2013,2058551124
4/10/2013,2058551124
4/11/2013,1762173378
4/12/2013,1762173378
4/13/2013,1762173378
4/14/2013,1103302500
4/15/2013,1103302500
4/16/2013,1103302500
4/17/2013,751007300
4/18/2013,751007300
4/19/2013,751007300
4/20/2013,1314714114
4/21/2013,1314714114
4/22/2013,1314714114
4/23/2013,1405464550
4/24/2013,1405464550
4/25/2013,1717842200
4/26/2013,1717842200
4/27/2013,1717842200
4/28/2013,1424933288
4/29/2013,1424933288
4/30/2013,1424933288
5/1/2013,1542924325
5/2/2013,1542924325
5/3/2013,1542924325
5/4/2013,1075578680
5/5/2013,1075578680
5/6/2013,1075578680
5/7/2013,1249056750
5/8/2013,1249056750
5/9/2013,1262007729
5/10/2013,1262007729
5/11/2013,1262007729
5/12/2013,1289233356
5/13/2013,1289233356
5/14/2013,1289233356
5/15/2013,1249491600
5/16/2013,1249491600
5/17/2013,1249491600
5/18/2013,1377145270
5/19/2013,1377145270
5/20/2013,1377145270
5/21/2013,1363988368
5/22/2013,1363988368
5/23/2013,1376314650
5/24/2013,1376314650
5/25/2013,1376314650
5/26/2013,1478383693
5/27/2013,1478383693
5/28/2013,1478383693
5/29/2013,1446341550
5/30/2013,1446341550
5/31/2013,1446429906
6/1/2013,1446429906
6/2/2013,1446429906
6/3/2013,1375321369
6/4/2013,1375321369
6/5/2013,1365468072
6/6/2013,1365468072
6/7/2013,1339245290
6/8/2013,1339245290
6/9/2013,1339245290
6/10/2013,1129088670
6/11/2013,1129088670
6/12/2013,1229487300
6/13/2013,1229487300
6/14/2013,1229487300
6/15/2013,1128861683
6/16/2013,1128861683
6/17/2013,1129069800
6/18/2013,1129069800
6/19/2013,1129069800
6/20/2013,1129069800
6/21/2013,1257108894
6/22/2013,1257108894
6/23/2013,1226982488
6/24/2013,1226982488
6/25/2013,1226982488
6/26/2013,1177621720
6/27/2013,1177621720
6/28/2013,1177621720
6/29/2013,1073934394
6/30/2013,1073934394
7/1/2013,1104521738
7/2/2013,1104521738
7/3/2013,1104521738
7/4/2013,888016968
7/5/2013,888016968
7/6/2013,888016968
7/7/2013,799670843.3
7/8/2013,799670843.3
7/9/2013,871307151.3
7/10/2013,871307151.3
7/11/2013,1002259973
7/12/2013,1002259973
7/13/2013,1002259973
7/14/2013,1118518100
7/15/2013,1118518100
7/16/2013,1118518100
7/17/2013,1108769561
7/18/2013,1108769561
7/19/2013,1030376843
7/20/2013,1030376843
7/21/2013,1030376843
7/22/2013,1038961486
7/23/2013,1038961486
7/24/2013,1038961486
7/25/2013,1082949923
7/26/2013,1082949923
7/27/2013,1082949923
7/28/2013,1079546988
7/29/2013,1079546988
7/30/2013,1165107102
7/31/2013,1165107102
8/1/2013,1220495535
8/2/2013,1220495535
8/3/2013,1220495535
8/4/2013,1207292325
8/5/2013,1207292325
8/6/2013,1228864792
8/7/2013,1228864792
8/8/2013,1228864792
8/9/2013,1187298411
8/10/2013,1187298411
8/11/2013,1188339325
8/12/2013,1188339325
8/13/2013,1231556034
8/14/2013,1231556034
8/15/2013,1231556034
8/16/2013,1133836676
8/17/2013,1133836676
8/18/2013,1153796758
8/19/2013,1153796758
8/20/2013,1153796758
8/21/2013,1214819796
8/22/2013,1214819796
8/23/2013,1272013396
8/24/2013,1272013396
8/25/2013,1265480076
8/26/2013,1265480076
8/27/2013,1265480076
8/28/2013,1367529696
8/29/2013,1367529696
8/30/2013,1377920963
8/31/2013,1377920963
9/1/2013,1495876410
9/2/2013,1495876410
9/3/2013,1495876410
9/4/2013,1504425837
9/5/2013,1504425837
9/6/2013,1430080403
9/7/2013,1430080403
9/8/2013,1430080403
9/9/2013,1379521049
9/10/2013,1379521049
9/11/2013,1425727438
9/12/2013,1425727438
9/13/2013,1486150362
9/14/2013,1486150362
9/15/2013,1486150362
9/16/2013,1467484985
9/17/2013,1467484985
9/18/2013,1467484985
9/19/2013,1489643008
9/20/2013,1489643008
9/21/2013,1443222288
9/22/2013,1443222288
9/23/2013,1443314984
9/24/2013,1443314984
9/25/2013,1454374969
9/26/2013,1454374969
9/27/2013,1454374969
9/28/2013,1490498800
9/29/2013,1490498800
9/30/2013,1490498800
10/1/2013,1486634781
10/2/2013,1486634781
10/3/2013,1224108509
10/4/2013,1224108509
10/5/2013,1438748721
10/6/2013,1438748721
10/7/2013,1438748721
10/8/2013,1462081095
10/9/2013,1462081095
10/10/2013,1462081095
10/11/2013,1498975710
10/12/2013,1498975710
10/13/2013,1509858593
10/14/2013,1509858593
10/15/2013,1601115684
10/16/2013,1601115684
10/17/2013,1638467009
10/18/2013,1638467009
10/19/2013,1996256470
10/20/2013,1996256470
10/21/2013,1996256470
10/22/2013,2135983545
10/23/2013,2135983545
10/24/2013,2422298550
10/25/2013,2422298550
10/26/2013,2224070879
10/27/2013,2224070879
10/28/2013,2312108464
10/29/2013,2312108464
10/30/2013,2312108464
10/31/2013,2456859809
11/1/2013,2456859809
11/2/2013,2423276975
11/3/2013,2423276975
11/4/2013,2506858240
11/5/2013,2506858240
11/6/2013,2506858240
11/7/2013,3170629138
11/8/2013,3170629138
11/9/2013,3170629138
11/10/2013,3950562000
11/11/2013,3950562000
11/12/2013,3950562000
11/13/2013,4252784445
11/14/2013,4252784445
11/15/2013,4977800500
11/16/2013,4977800500
11/17/2013,4977800500
11/18/2013,5703111250
11/19/2013,5703111250
11/20/2013,5703111250
11/21/2013,7186508691
11/22/2013,7186508691
11/23/2013,9984364705
11/24/2013,9984364705
11/25/2013,9984364705
11/26/2013,9808340964
11/27/2013,9808340964
11/28/2013,9808340964
11/29/2013,12222896595
11/30/2013,12222896595
12/1/2013,12222896595
12/2/2013,11521933022
12/3/2013,11521933022
12/4/2013,12682834810
12/5/2013,12682834810
12/6/2013,12682834810
12/7/2013,9670560000
12/8/2013,9670560000
12/9/2013,9517860000
12/10/2013,9517860000
12/11/2013,9517860000
12/12/2013,10620375964
12/13/2013,10620375964
12/14/2013,10729076250
12/15/2013,10729076250
12/16/2013,10729076250
12/17/2013,8373391500
12/18/2013,8373391500
12/19/2013,6340812300
12/20/2013,6340812300
12/21/2013,6340812300
12/22/2013,7294110719
12/23/2013,7294110719
12/24/2013,7294110719
12/25/2013,7947271200
12/26/2013,7947271200
12/27/2013,9099860625
12/28/2013,9099860625
12/29/2013,9099860625
12/30/2013,8879221175
12/31/2013,8879221175
1/1/2014,8879221175
1/2/2014,9145083863
1/3/2014,9145083863
1/4/2014,9145083863
1/5/2014,10124695862
1/6/2014,10124695862
1/7/2014,11197721195
1/8/2014,11197721195
1/9/2014,11197721195
1/10/2014,10114018369
1/11/2014,10114018369
1/12/2014,10965786125
1/13/2014,10965786125
1/14/2014,10965786125
1/15/2014,10007240400
1/16/2014,10007240400
1/17/2014,10030802253
1/18/2014,10030802253
1/19/2014,10030802253
1/20/2014,10334658783
1/21/2014,10334658783
1/22/2014,10334658783
1/23/2014,10080465399
1/24/2014,10080465399
1/25/2014,9602923723
1/26/2014,9602923723
1/27/2014,9602923723
1/28/2014,9212566760
1/29/2014,9212566760
1/30/2014,9212566760
1/31/2014,9867920000
2/1/2014,9867920000
2/2/2014,9867920000
2/3/2014,10054350603
2/4/2014,10054350603
2/5/2014,9923852289
2/6/2014,9923852289
2/7/2014,9923852289
2/8/2014,8783320707
2/9/2014,8783320707
2/10/2014,8783320707
2/11/2014,8527494015
2/12/2014,8527494015
2/13/2014,8527494015
2/14/2014,7560660250
2/15/2014,7560660250
2/16/2014,8135148079
2/17/2014,8135148079
2/18/2014,8135148079
2/19/2014,7818736552
2/20/2014,7818736552
2/21/2014,7818736552
2/22/2014,7203750013
2/23/2014,7203750013
2/24/2014,7203750013
2/25/2014,6752635075
2/26/2014,6752635075
2/27/2014,6752635075
2/28/2014,7262252156
3/1/2014,7262252156
3/2/2014,7262252156
3/3/2014,6994463850
3/4/2014,6994463850
3/5/2014,6994463850
3/6/2014,8370386303
3/7/2014,8370386303
3/8/2014,8370386303
3/9/2014,7775097710
3/10/2014,7775097710
3/11/2014,7775097710
3/12/2014,7904378895
3/13/2014,7904378895
3/14/2014,7904378895
3/15/2014,7890856817
3/16/2014,7890856817
3/17/2014,7890856817
3/18/2014,7827038443
3/19/2014,7827038443
3/20/2014,7827038443
3/21/2014,7344009600
3/22/2014,7344009600
3/23/2014,7344009600
3/24/2014,7024157413
3/25/2014,7024157413
3/26/2014,7360656377
3/27/2014,7360656377
3/28/2014,7360656377
3/29/2014,6283644060
3/30/2014,6283644060
3/31/2014,6283644060
4/1/2014,5759616104
4/2/2014,5759616104
4/3/2014,5759616104
4/4/2014,5654646042
4/5/2014,5654646042
4/6/2014,5840189400
4/7/2014,5840189400
4/8/2014,5840189400
4/9/2014,5840189400
4/10/2014,5579797132
4/11/2014,5579797132
4/12/2014,5579797132
4/13/2014,5350613566
4/14/2014,5350613566
4/15/2014,5814675820
4/16/2014,5814675820
4/17/2014,5814675820
4/18/2014,6308669235
4/19/2014,6308669235
4/20/2014,6308669235
4/21/2014,6357282809
4/22/2014,6357282809
4/23/2014,6357282809
4/24/2014,6242319921
4/25/2014,6242319921
4/26/2014,6242319921
4/27/2014,5860969055
4/28/2014,5860969055
4/29/2014,5860969055
4/30/2014,5695300800
5/1/2014,5695300800
5/2/2014,5695300800
5/3/2014,5695300800
5/4/2014,5599077000
5/5/2014,5599077000
5/6/2014,5599077000
5/7/2014,5451648972
5/8/2014,5451648972
5/9/2014,5451648972
5/10/2014,5724525500
5/11/2014,5724525500
5/12/2014,5724525500
5/13/2014,5646414165
5/14/2014,5646414165
5/15/2014,5646414165
5/16/2014,5703873751
5/17/2014,5703873751
5/18/2014,5736589193
5/19/2014,5736589193
5/20/2014,5736589193
5/21/2014,6247264835
5/22/2014,6247264835
5/23/2014,6247264835
5/24/2014,6675590633
5/25/2014,6675590633
5/26/2014,6675590633
5/27/2014,7499667666
5/28/2014,7499667666
5/29/2014,7499667666
5/30/2014,7302859268
5/31/2014,7302859268
6/1/2014,7302859268
6/2/2014,8102195267
6/3/2014,8102195267
6/4/2014,8102195267
6/5/2014,8265829594
6/6/2014,8265829594
6/7/2014,8265829594
6/8/2014,8456953692
6/9/2014,8456953692
6/10/2014,8456953692
6/11/2014,8354458963
6/12/2014,8354458963
6/13/2014,8354458963
6/14/2014,7627356968
6/15/2014,7627356968
6/16/2014,7627356968
6/17/2014,7562974600
6/18/2014,7562974600
6/19/2014,7854144000
6/20/2014,7854144000
6/21/2014,7854144000
6/22/2014,7641275314
6/23/2014,7641275314
6/24/2014,7641275314
6/25/2014,7441477407
6/26/2014,7441477407
6/27/2014,7478920094
6/28/2014,7478920094
6/29/2014,7478920094
6/30/2014,7779605338
7/1/2014,7779605338
7/2/2014,7779605338
7/3/2014,7779605338
7/4/2014,8375239364
7/5/2014,8375239364
7/6/2014,8375239364
7/7/2014,8232029104
7/8/2014,8232029104
7/9/2014,8232029104
7/10/2014,8086282925
7/11/2014,8086282925
7/12/2014,8086282925
7/13/2014,8279055666
7/14/2014,8279055666
7/15/2014,8279055666
7/16/2014,8128854989
7/17/2014,8128854989
7/18/2014,8128854989
7/19/2014,8237760171
7/20/2014,8237760171
7/21/2014,8237760171
7/22/2014,8119759274
7/23/2014,8119759274
7/24/2014,8119759274
7/25/2014,7888442352
7/26/2014,7888442352
7/27/2014,7888442352
7/28/2014,7761252850
7/29/2014,7761252850
7/30/2014,7761252850
7/31/2014,7761252850
8/1/2014,7616357175
8/2/2014,7616357175
8/3/2014,7616357175
8/4/2014,7646655809
8/5/2014,7646655809
8/6/2014,7646655809
8/7/2014,7639386345
8/8/2014,7639386345
8/9/2014,7639386345
8/10/2014,7736554320
8/11/2014,7736554320
8/12/2014,7736554320
8/13/2014,7473306214
8/14/2014,7473306214
8/15/2014,6632137107
8/16/2014,6632137107
8/17/2014,6632137107
8/18/2014,6554846135
8/19/2014,6554846135
8/20/2014,6554846135
8/21/2014,6832859400
8/22/2014,6832859400
8/23/2014,6832859400
8/24/2014,6528661522
8/25/2014,6528661522
8/26/2014,6528661522
8/27/2014,6780596240
8/28/2014,6780596240
8/29/2014,6780596240
8/30/2014,6725764870
8/31/2014,6725764870
9/1/2014,6725764870
9/2/2014,6296502662
9/3/2014,6296502662
9/4/2014,6296502662
9/5/2014,6467884539
9/6/2014,6467884539
9/7/2014,6467884539
9/8/2014,6310365132
9/9/2014,6310365132
9/10/2014,6310365132
9/11/2014,6332109282
9/12/2014,6332109282
9/13/2014,6332109282
9/14/2014,6326975719
9/15/2014,6326975719
9/16/2014,6326975719
9/17/2014,6153256900
9/18/2014,6153256900
9/19/2014,6153256900
9/20/2014,5258582893
9/21/2014,5258582893
9/22/2014,5336267789
9/23/2014,5336267789
9/24/2014,5336267789
9/25/2014,5336267789
9/26/2014,5461505519
9/27/2014,5461505519
9/28/2014,5461505519
9/29/2014,5000551431
9/30/2014,5000551431
10/1/2014,5000551431
10/2/2014,5122344722
10/3/2014,5122344722
10/4/2014,5122344722
10/5/2014,4383998290
10/6/2014,4383998290
10/7/2014,4383998290
10/8/2014,4463534339
10/9/2014,4463534339
10/10/2014,4463534339
10/11/2014,4463534339
10/12/2014,4840484033
10/13/2014,4840484033
10/14/2014,4840484033
10/15/2014,5387623500
10/16/2014,5387623500
10/17/2014,5387623500
10/18/2014,5132926580
10/19/2014,5132926580
10/20/2014,5132926580
10/21/2014,5114939921
10/22/2014,5114939921
10/23/2014,5114939921
10/24/2014,4793847250
10/25/2014,4793847250
10/26/2014,4793847250
10/27/2014,4793847250
10/28/2014,4713376525
10/29/2014,4713376525
10/30/2014,4713376525
10/31/2014,4642256363
11/1/2014,4642256363
11/2/2014,4366549771
11/3/2014,4366549771
11/4/2014,4366549771
11/5/2014,4447488106
11/6/2014,4447488106
11/7/2014,4447488106
11/8/2014,4447488106
11/9/2014,4676655792
11/10/2014,4676655792
11/11/2014,4676655792
11/12/2014,4983802663
11/13/2014,4983802663
11/14/2014,4983802663
11/15/2014,5389102508
11/16/2014,5389102508
11/17/2014,5389102508
11/18/2014,5255412780
11/19/2014,5255412780
11/20/2014,5255412780
11/21/2014,4821631044
11/22/2014,4821631044
11/23/2014,4821631044
11/24/2014,4821631044
11/25/2014,5071007853
11/26/2014,5071007853
11/27/2014,5071007853
11/28/2014,5012945512
11/29/2014,5012945512
11/30/2014,5012945512
12/1/2014,5099483841
12/2/2014,5099483841
12/3/2014,5099483841
12/4/2014,5099483841
12/5/2014,5004864473
12/6/2014,5004864473
12/7/2014,5004864473
12/8/2014,5108142851
12/9/2014,5108142851
12/10/2014,5108142851
12/11/2014,4742471471
12/12/2014,4742471471
12/13/2014,4742471471
12/14/2014,4742471471
12/15/2014,4869255475
12/16/2014,4869255475
12/17/2014,4869255475
12/18/2014,4376948040
12/19/2014,4376948040
12/20/2014,4376948040
12/21/2014,4376948040
12/22/2014,4362528000
12/23/2014,4362528000
12/24/2014,4362528000
12/25/2014,4416516496
12/26/2014,4416516496
12/27/2014,4416516496
12/28/2014,4316619867
12/29/2014,4316619867
12/30/2014,4316619867
12/31/2014,4250895725
1/1/2015,4250895725
1/2/2015,4250895725
1/3/2015,4329943840
1/4/2015,4329943840
1/5/2015,4329943840
1/6/2015,3755558329
1/7/2015,3755558329
1/8/2015,3755558329
1/9/2015,3898743419
1/10/2015,3898743419
1/11/2015,3898743419
1/12/2015,3698984816
1/13/2015,3698984816
1/14/2015,3698984816
1/15/2015,2361190200
1/16/2015,2361190200
1/17/2015,2361190200
1/18/2015,2361190200
1/19/2015,2912541606
1/20/2015,2912541606
1/21/2015,2912541606
1/22/2015,3088471844
1/23/2015,3088471844
1/24/2015,3088471844
1/25/2015,3088471844
1/26/2015,3500295172
1/27/2015,3500295172
1/28/2015,3500295172
1/29/2015,3253784910
1/30/2015,3253784910
1/31/2015,3253784910
2/1/2015,3022975150
2/2/2015,3022975150
2/3/2015,3022975150
2/4/2015,3139788859
2/5/2015,3139788859
2/6/2015,3139788859
2/7/2015,3071164053
2/8/2015,3071164053
2/9/2015,3071164053
2/10/2015,3071164053
2/11/2015,3046146460
2/12/2015,3046146460
2/13/2015,3046146460
2/14/2015,3277511500
2/15/2015,3277511500
2/16/2015,3277511500
2/17/2015,3247039425
2/18/2015,3247039425
2/19/2015,3247039425
2/20/2015,3345333489
2/21/2015,3345333489
2/22/2015,3345333489
2/23/2015,3273119294
2/24/2015,3273119294
2/25/2015,3273119294
2/26/2015,3303529286
2/27/2015,3303529286
2/28/2015,3303529286
3/1/2015,3303529286
3/2/2015,3571446274
3/3/2015,3571446274
3/4/2015,3571446274
3/5/2015,3755434106
3/6/2015,3755434106
3/7/2015,3755434106
3/8/2015,3850457049
3/9/2015,3850457049
3/10/2015,3850457049
3/11/2015,4039598500
3/12/2015,4039598500
3/13/2015,4039598500
3/14/2015,4039598500
3/15/2015,3934220750
3/16/2015,3934220750
3/17/2015,3934220750
3/18/2015,3969306768
3/19/2015,3969306768
3/20/2015,3969306768
3/21/2015,3660128213
3/22/2015,3660128213
3/23/2015,3660128213
3/24/2015,3717516139
3/25/2015,3717516139
3/26/2015,3717516139
3/27/2015,3486198086
3/28/2015,3486198086
3/29/2015,3486198086
3/30/2015,3392626713
3/31/2015,3392626713
4/1/2015,3392626713
4/2/2015,3453626850
4/3/2015,3453626850
4/4/2015,3453626850
4/5/2015,3453626850
4/6/2015,3653311038
4/7/2015,3653311038
4/8/2015,3653311038
4/9/2015,3438556625
4/10/2015,3438556625
4/11/2015,3438556625
4/12/2015,3438556625
4/13/2015,3322038638
4/14/2015,3322038638
4/15/2015,3322038638
4/16/2015,3128674665
4/17/2015,3128674665
4/18/2015,3128674665
4/19/2015,3143356359
4/20/2015,3143356359
4/21/2015,3143356359
4/22/2015,3321204323
4/23/2015,3321204323
4/24/2015,3321204323
4/25/2015,3321204323
4/26/2015,3189212458
4/27/2015,3189212458
4/28/2015,3189212458
4/29/2015,3176457260
4/30/2015,3176457260
5/1/2015,3176457260
5/2/2015,3260551522
5/3/2015,3260551522
5/4/2015,3260551522
5/5/2015,3366079388
5/6/2015,3366079388
5/7/2015,3366079388
5/8/2015,3366079388
5/9/2015,3439431843
5/10/2015,3439431843
5/11/2015,3439431843
5/12/2015,3409912353
5/13/2015,3409912353
5/14/2015,3409912353
5/15/2015,3358272545
5/16/2015,3358272545
5/17/2015,3358272545
5/18/2015,3343031748
5/19/2015,3343031748
5/20/2015,3343031748
5/21/2015,3321382950
5/22/2015,3321382950
5/23/2015,3321382950
5/24/2015,3321382950
5/25/2015,3401340506
5/26/2015,3401340506
5/27/2015,3401340506
5/28/2015,3343855107
5/29/2015,3343855107
5/30/2015,3343855107
5/31/2015,3343855107
6/1/2015,3247474314
6/2/2015,3247474314
6/3/2015,3247474314
6/4/2015,3208230900
6/5/2015,3208230900
6/6/2015,3208230900
6/7/2015,3205083796
6/8/2015,3205083796
6/9/2015,3205083796
6/10/2015,3263170770
6/11/2015,3263170770
6/12/2015,3263170770
6/13/2015,3276150920
6/14/2015,3276150920
6/15/2015,3276150920
6/16/2015,3370268800
6/17/2015,3370268800
6/18/2015,3370268800
6/19/2015,3370268800
6/20/2015,3485232221
6/21/2015,3485232221
6/22/2015,3485232221
6/23/2015,3529835096
6/24/2015,3529835096
6/25/2015,3529835096
6/26/2015,3465593072
6/27/2015,3465593072
6/28/2015,3465593072
6/29/2015,3561411532
6/30/2015,3561411532
7/1/2015,3561411532
7/2/2015,3561411532
7/3/2015,3651894722
7/4/2015,3651894722
7/5/2015,3651894722
7/6/2015,3893952856
7/7/2015,3893952856
7/8/2015,3893952856
7/9/2015,3882313860
7/10/2015,3882313860
7/11/2015,3882313860
7/12/2015,4192040651
7/13/2015,4192040651
7/14/2015,4192040651
7/15/2015,4141873160
7/16/2015,4141873160
7/17/2015,4141873160
7/18/2015,4022946724
7/19/2015,4022946724
7/20/2015,4022946724
7/21/2015,4020108610
7/22/2015,4020108610
7/23/2015,4020108610
7/24/2015,3988524607
7/25/2015,3988524607
7/26/2015,3988524607
7/27/2015,3988524607
7/28/2015,4242137377
7/29/2015,4242137377
7/30/2015,4242137377
7/31/2015,4166379011
8/1/2015,4166379011
8/2/2015,4166379011
8/3/2015,4080279995
8/4/2015,4080279995
8/5/2015,4080279995
8/6/2015,4065311300
8/7/2015,4065311300
8/8/2015,4065311300
8/9/2015,3796644047
8/10/2015,3796644047
8/11/2015,3796644047
8/12/2015,3926608592
8/13/2015,3926608592
8/14/2015,3926608592
8/15/2015,3926608592
8/16/2015,3791244789
8/17/2015,3791244789
8/18/2015,3791244789
8/19/2015,3223643460
8/20/2015,3223643460
8/21/2015,3223643460
8/22/2015,3391541483
8/23/2015,3391541483
8/24/2015,3391541483
8/25/2015,3066714972
8/26/2015,3066714972
8/27/2015,3066714972
8/28/2015,3275063485
8/29/2015,3275063485
8/30/2015,3275063485
8/31/2015,3325546822
9/1/2015,3325546822
9/2/2015,3325546822
9/3/2015,3340874156
9/4/2015,3340874156
9/5/2015,3340874156
9/6/2015,3340874156
9/7/2015,3503130845
9/8/2015,3503130845
9/9/2015,3503130845
9/10/2015,3478167225
9/11/2015,3478167225
9/12/2015,3478167225
9/13/2015,3428841948
9/14/2015,3428841948
9/15/2015,3428841948
9/16/2015,3355673953
9/17/2015,3355673953
9/18/2015,3355673953
9/19/2015,3401941990
9/20/2015,3401941990
9/21/2015,3401941990
9/22/2015,3401941990
9/23/2015,3373890287
9/24/2015,3373890287
9/25/2015,3373890287
9/26/2015,3442283325
9/27/2015,3442283325
9/28/2015,3442283325
9/29/2015,3530082130
9/30/2015,3530082130
10/1/2015,3530082130
10/2/2015,3502533585
10/3/2015,3502533585
10/4/2015,3502533585
10/5/2015,3503386125
10/6/2015,3503386125
10/7/2015,3503386125
10/8/2015,3589812771
10/9/2015,3589812771
10/10/2015,3589812771
10/11/2015,3589812771
10/12/2015,3642471945
10/13/2015,3642471945
10/14/2015,3642471945
10/15/2015,3762167567
10/16/2015,3762167567
10/17/2015,3762167567
10/18/2015,4017668156
10/19/2015,4017668156
10/20/2015,4017668156
10/21/2015,3944795401
10/22/2015,3944795401
10/23/2015,3944795401
10/24/2015,4172432908
10/25/2015,4172432908
10/26/2015,4172432908
10/27/2015,4377976690
10/28/2015,4377976690
10/29/2015,4377976690
10/30/2015,4841704037
10/31/2015,4841704037
11/1/2015,4841704037
11/2/2015,5404257333
11/3/2015,5404257333
11/4/2015,5404257333
11/5/2015,5872868628
11/6/2015,5872868628
11/7/2015,5872868628
11/8/2015,5872868628
11/9/2015,5485679317
11/10/2015,5485679317
11/11/2015,5485679317
11/12/2015,4737981839
11/13/2015,4737981839
11/14/2015,4737981839
11/15/2015,4968599400
11/16/2015,4968599400
11/17/2015,4968599400
11/18/2015,5019515324
11/19/2015,5019515324
11/20/2015,5019515324
11/21/2015,4772119305
11/22/2015,4772119305
11/23/2015,4813695620
11/24/2015,4813695620
11/25/2015,4813695620
11/26/2015,5176486451
11/27/2015,5176486451
11/28/2015,5176486451
